id_cartorio,texto,estado,cidade,data
115,Processo de Recuperação de Crédito: Terreno Rural de 19410m² passou de Castro Guerra Ltda. (23.506.174/0001-26) para Mariah da Mata (028.496.573-10).,AP,Santana,12/2023
334,"Casa de 286m², Usucapião Extrajudicial realizado entre Henry da Rocha (476.201.398-69) e Camila Oliveira (041.379.582-97).",PA,Belém,07/2023
228,Processo de Usucapião Extrajudicial: Apartamento de 130m² passou de Renan Pacheco (256.931.740-34) para Ravy Leão (587.139.620-86).,AC,Cruzeiro do Sul,01/2024
273,Terreno Rural de 37661m² transferido de Caroline Alves (429.318.506-24) para Camargo Ltda. (14.526.790/0001-58) via Usucapião Extrajudicial.,RN,Natal,06/2024
40,"Terreno Rural de 1816m², Recuperação de Crédito realizado entre Maria Sophia Aparecida (607.453.812-35) e da Mota Teixeira S.A. (92.160.458/0001-26).   ",PA,Santarém,12/2024
255,Terreno Rural de 16597m² transferido de Macedo Araújo e Filhos (72.146.503/0001-80) para Sousa (79.642.580/0001-70) via Compra e Venda.,PB,Campina Grande,10/2023
293,Terreno Rural de 26464m² transferido de Arthur Siqueira (475.396.012-99) para Moraes e Filhos (40.368.791/0001-21) via Usucapião Extrajudicial.,AM,Itacoatiara,02/2023
74,Processo de Recuperação de Crédito: Apartamento de 108m² passou de da Conceição (16.852.493/0001-28) para da Rosa da Cruz e Filhos (30.912.475/0001-15).,SE,Aracaju,05/2024
74,Processo de Recuperação de Crédito: Apartamento de 142m² passou de Olivia Câmara (851.367.290-40) para Breno da Costa (759.218.043-04).,SE,Aracaju,11/2024
313,Casa de 231m² transferido de Souza (82.195.430/0001-70) para Siqueira Sampaio S/A (06.489.251/0001-68) via Recuperação de Crédito.,ES,Vila Velha,07/2023
43,Processo de Usucapião Extrajudicial: Casa de 204m² passou de Juan Pimenta (583.906.147-66) para José Moraes (571.943.026-16).,PB,Santa Rita,03/2024
223,Terreno Rural de 7787m² transferido de Isaac Castro (519.240.876-85) para Giovanna Macedo (321.987.506-86) via Compra e Venda.,PA,Ananindeua,05/2023
7,Apartamento (134m²) transferido de Viana (09.385.247/0001-48) para Benjamin Peixoto (906.258.714-30) por meio de Recuperação de Crédito.,AP,Macapá,09/2023
137,Apartamento (225m²) transferido de Sr. Davi Luiz das Neves (916.570.248-49) para Rezende e Filhos (17.523.490/0001-03) por meio de Usucapião Extrajudicial.,MS,Três Lagoas,01/2025
185,"Terreno Rural de 42654m², Recuperação de Crédito realizado entre Silveira S.A. (60.843.279/0001-05) e Paulo Jesus (492.750.613-43).",MT,Cuiabá,01/2024
223,Processo de Usucapião Extrajudicial: Casa de 59m² passou de Santos (15.938.702/0001-98) para da Rosa S.A. (91.620.483/0001-82).,PA,Ananindeua,05/2023
244,"Casa de 185m², Compra e Venda realizado entre Igor Oliveira (697.034.582-38) e Letícia Moreira (816.254.937-46).",MT,Várzea Grande,10/2023
274,"Casa de 155m², Compra e Venda realizado entre Borges Lopes e Filhos (32.745.180/0001-27) e Liz Pinto (658.740.392-10).",PI,Parnaíba,04/2024
95,Apartamento (223m²) transferido de da Rosa - ME (45.109.678/0001-45) para Aparecida (41.670.235/0001-78) por meio de Usucapião Extrajudicial.,MA,Timon,01/2024
87,"Apartamento de 240m², Usucapião Extrajudicial realizado entre Pereira (48.312.960/0001-13) e Fernanda Moura (163.487.095-66).   ",AC,Sena Madureira,06/2024
218,Processo de Recuperação de Crédito: Terreno Rural de 3312m² passou de Larissa Cirino (587.642.301-71) para Maria Luísa Souza (054.279.138-23).,PE,Olinda,02/2023
103,"Casa de 240m², Usucapião Extrajudicial realizado entre da Cunha Sousa - EI (10.729.548/0001-20) e Maria Liz Aparecida (192.863.750-77).",PB,Santa Rita,09/2024
85,"Apartamento de 269m², Usucapião Extrajudicial realizado entre Ramos (43.870.259/0001-04) e Sá (39.248.015/0001-09).",TO,Araguaína,05/2023
321,Processo de Recuperação de Crédito: Terreno Rural de 4418m² passou de Almeida (79.253.068/0001-32) para Nicole Sá (985.126.704-01).,AM,Itacoatiara,04/2024
8,Apartamento com 161m² foi transferido de Guerra S.A. (92.051.738/0001-04) para Anthony Mendonça (752.908.364-38) &através de Usucapião Extrajudicial.   ,AP,Santana,02/2024
159,Processo de Recuperação de Crédito: Terreno Rural de 48319m² passou de Luara Ramos (476.853.210-17) para Eduardo Cavalcanti (850.391.264-33).,PE,Olinda,11/2023
262,Casa de 180m² transferido de Barros (75.904.361/0001-61) para Benício Oliveira (612.459.378-55) via Usucapião Extrajudicial.,SP,Campinas,02/2025
236,"Terreno Rural de 46700m², Usucapião Extrajudicial realizado entre Dr. Lucas Gabriel Machado (613.570.984-48) e Heloísa Porto (759.863.204-92).",BA,Feira de Santana,07/2024
90,Casa de 53m² transferido de Vargas S.A. (07.941.382/0001-05) para Enzo Gabriel Pastor (406.298.317-69) via Recuperação de Crédito.,DF,Brasília,04/2024
58,"Casa de 299m², Compra e Venda realizado entre Nogueira Ltda. (96.538.702/0001-00) e Benício Barbosa (412.865.937-19).",RN,Parnamirim,12/2024
303,"Casa de 190m², Recuperação de Crédito realizado entre Cirino - EI (32.749.801/0001-40) e Martins (57.341.268/0001-04).",PR,Londrina,10/2023
200,Processode Compra e Venda: Terreno Rural de 18294m² passou de Nina Caldeira (246.831.079-96) para Lucas Gabriel Rezende (458.071.962-01).   ,AP,Macapá,04/2023
22,Processo de Compra e Venda: Casa de 72m² passou de Luana Almeida (789.261.530-02) para Nina Pacheco (820.756.934-47).,ES,Cariacica,07/2024
173,Terreno Rural (37942m²) transferido de Mateus Lima (593.284.170-23) para José Pedro Cassiano (975.468.231-37) por meio de Recuperação de Crédito.,RO,Ji-Paraná,01/2024
268,"Apartamento de 214m², Usucapião Extrajudicial realizado entre Vasconcelos (79.560.283/0001-86) e Sá Almeida S/A (17.280.539/0001-44).",AC,Cruzeiro do Sul,10/2024
356,Apartamento com 98m² foi transferido de Arthur Gomes (768.243.519-46) para da Cruz (32.956.017/0001-03) através de Usucapião Extrajudicial.,MA,Imperatriz,09/2023
117,Processo de Compra e Venda: Casa de 150m² passou de Oliveira Jesus Ltda. (03.218.965/0001-43) para Pimenta Mendes S/A (10.896.752/0001-36).,CE,Sobral,09/2024
126,"Apartamento de 151m², Compra e Venda realizado entre da Conceição (10.674.985/0001-94) e Jesus (82.465.390/0001-30).",AP,Macapá,01/2024
129,Casa de 218m² transferido de Zoe Rezende (967.058.312-86) para Pinto - ME (62.315.749/0001-85) via Compra e Venda.,SC,Blumenau,01/2024
82,Casa de 226m² transferido de Ana Beatriz Ferreira (795.843.106-66) para Vargas Ltda. (16.497.532/0001-16) via Usucapião Extrajudicial.,BA,Feira de Santana,03/2023
210,Processo de Compra e Venda: Terreno Rural de 14357m² passou de Heloisa Cassiano (872.356.901-86) para Melissa Cirino (195.083.746-75).,PR,Maringá,07/2023
327,Casa com 285m² foi transferido de Vargas Ltda. (26.154.980/0001-70) para Raquel Pimenta (921.308&.746-22) através de Compra e Venda.   ,RS,Caxias do Sul,08/2024
330,Terreno Rural (5346m²) transferido de Cavalcanti (36.054.798/0001-0) para Lucas Gabriel Vieira (981.534.276-28) por meio de Usucapião Extrajudicial.,RN,Natal,02/2024
221,Casa (90m²) transferido de Laura Sousa (024.931.865-24) para Luiz Felipe Nogueira (359.641.827-55) por meio de Compra e Venda.,RN,Mossoró,08/2023
9,Terreno Rural (5006m²) transferido de Cirino Costa e Filhos (52.460.879/0001-58) para Heitor Câmara (173.240.698-78) por meio de Usucapião Extrajudicial.   ,AP,Laranjal do Jari,10/2024
337,Processo de Recuperação de Crédito: Terreno Rural de 4487m² passou de Luiz Felipe Carvalho (170.854.236-17) para Freitas - ME (39.865.724/0001-33).,MA,São Luís,06/2024
90,Apartamento com 202m² foi transferido de Moreira (01.589.367/0001-55) para Esther da Rosa (361.895.204-05) através de Recuperação de Crédito.,DF,Brasília,11/2024
203,Apartamento (203m²) transferido de Sá Caldeira Ltda. (76.280.314/0001-57) para João Sales (638.947.051-75) por meio de Recuperação de Crédito.,RJ,Rio de Janeiro,06/2024
296,"Casa de 51m², Compra e Venda realizado entre Daniel Pinto (731.058.269-12) e Dom Moreira (643.758.209-00).",RJ,Petrópolis,08/2024
244,Apartamento de 170m² transferido de Sá (79.162.305/0001-50) para Guilherme da Conceição (827.503.149-41) via Compra e Venda.,MT,Várzea Grande,01/2025
38,Terreno Rural de 32504m² transferido de Pinto (87.641.590/0001-10) para Pires Ltda. (94.026.713/0001-78) via Compra e Venda.,PA,Belém,07/2024
355,Processo de Usucapião Extrajudicial: Apartamento de 219m² passou de Cassiano (27.316.890/0001-00) para Monteiro (18.750.263/0001-83).,MG,Belo Horizonte,04/2024
104,Apartamento com 243m² foi transferido de Nogueira (37.195.240/0001-07) para Asafe Viana (645.197.283-55) através de Usucapião Extrajudicial.,AM,Manaus,10/2024
256,"Casa de 241m², Compra e Venda realizado entre Macedo - ME (26.987.504/0001-30) e Lima - ME (61.023.974/0001-85).",MS,Três Lagoas,01/2024
274,Apartamento de 248m² transferido de Vitor Nunes (954.236.087-83) para Srta. Juliana Nascimento (821.690.347-22) via Recuperação de Crédito.,PI,Parnaíba,03/2023
60,Apartamento de 273m² transferido de Nogueira - ME (69.540.173/0001-07) para Jesus S/A (46.805.371/0001-41) via Compra e Venda.,RS,Caxias do Sul,06/2023
74,"Casa de 236m², Usucapião Extrajudicial realizado entre Sr. Gael das Neves (794.361.082-22) e Maria Luiza Montenegro (239.814.567-00).",SE,Aracaju,03/2024
344,Terreno Rural com 38755m² foi transferido de Nina Capos (519.342.670-07) para Alves (85.479.106/0001-72) através de Usucapião Extraju&dicial.   ,PA,Ananindeua,02/2025
326,Apartamento (70m²) transferido de Vitor Hugo Borges (012.746.958-30) para Martins (74.358.096/0001-09) por meio de Usucapião Extrajudicial.,PE,Olinda,01/2024
216,Casa de 246m² transferido de Mendonça (90.842.576/0001-99) para Moraes e Filhos (70.684.215/0001-54) via Compra e Venda.,AL,Maceió,06/2023
76,Casa de 262m² transferido de Camargo Lopes Ltda. (27.054.193/0001-10) para Yago Araújo (396.420.857-47) via Compra e Venda.,SE,Lagarto,07/2024
113,Apartamento (265m²) transferido de Souza Abreu - EI (03.592.674/0001-10) para Gonçalves (28.341.750/0001-46) por meio de Recuperação de Crédito.,MG,Uberlândia,05/2024
64,Processo de Compra e Venda: Apartamento de 129m² passou de Câmara S.A. (60.842.7@51/0001-87) para Cirino Ltda. (87.645.139/0001-70).,RO,Ariquemes,05/2023
239,Casa com 176m² foi transferido de Mendonça Duarte S/A (89.715.063/0001-38) para Theodoro Rezende (964.531.078-48) através de Compra e Venda.,RN,Parnamirim,07/2024
265,Terreno Rural de 24896m² transferido de Brito (25.701.643/0001-93) para Aragão (82.936.150/0001-76) via Compra e Venda.,RN,Parnamirim,11/2024
294,Terreno Rural de 30462m² transferido de Sousa (82.601.439/0001-34) para Carvalho Pacheco e Filhos (32.085.671/0001-99) via Compra e Venda.,MS,Dourados,04/2024
108,Terreno Rural com 49018m² foi transferido de Amanda Leão (723.156.480-17) para Apollo Cirino (209.745.863-74) através de Recuperação de Crédito.,PB,Santa Rita,01/2025
45,Terreno Rural de 2765m² transferido de Caleb Siqueira (364.715.928-09) para da Mota e Filhos (36.201.897/0001-69) via Usucapião Extrajudicial.,PR,Londrina,02/2023
49,"Apartamento de 247m², Recuperação de Crédito realizado entre Luiz Otávio Cavalcanti (931.486.072-87) e Vargas Jesus e Filhos (09.164.785/0001-02).",PE,Caruaru,08/2023
131,Apartamento de 176m² transferido de Diogo Pastor (071.298.546-85) para Rodrigues (13.982.674/0001-80) via Usucapião Extrajudicial.,PB,João Pessoa,03/2024
279,Casa (243m²) transferido de Pereira (31.604.872/0001-92) para Hadassa Pastor (481.390.527-79) por meio de Usucapião Extrajudicial.,BA,Salvador,04/2023
67,"Apartamento de 125m², Compra e Venda realizado entre Joana Cavalcante (670.135.948-57) e Martins (67.820.514/0001-64).",RR,Caracaraí,03/2023
311,Apartamento (203m²) transferido de José Pires (305.179.628-02) paraRocha (59.062.183/0001-12) por meio de Recuperação de Crédito.,RN,Parnamirim,12/2023
356,Apartamento com 171m² foi transferido de Vieira - ME (21.089.643/0001-23) para da Rosa (90.167.432/0001-84) através de Usucapião Extrajudicial.,MA,Imperatriz,08/2024
82,"Apartamento de 106m², Compra e Venda realizado entre Albuquerque (75.104.926/0001-26) e Lorena Barros (743.689.501-00).",BA,Feira de Santana,12/2024
167,"Terreno Rural de 26605m², Compra e Venda realizado entre Campos (47.905.218/0001-59) e Sofia Porto (034.167.892-96).",MG,Belo Horizonte,12/2023
128,Processo de Compra e Venda: Terreno Rural de 7721m² passou de Maria Guerra (158.027.963-59) para Rocha - EI (62.857.304/0001-27).,BA,Feira de Santana,03/2023
190,Casa com 53m² foi transferido de Dra. Maria Clara da Rosa (37.061.954-66) para Abreu - EI (72.546.138/0001-00) através de Compra e Venda.   ,RN,Parnamirim,08/2023
113,"Apartamento de 216m², Compra e Venda realizado entre Arthur Gabriel Barbosa (089.357.421-04) e Ravi Viana (506.298.173-59).",MG,Uberlândia,07/2024
356,Processo de Recuperação de Crédito: Apartamento de 148m² passou de Porto (38.729.150/0001-03) para da Costa (96.034.827/0001-95).,MA,Imperatriz,12/2024
141,"Terreno Rural de 42895m², Recuperação de Crédito realizado entre Théo da Mata (930.485.261-70) e Ramos (38.720.649/0001-50).",AP,Macapá,04/2023
256,Casa com 258m² foi transferido de Oliveira (60.452.791/0001-12) para Fernando Campos (035.289.671-02) através de Usucapião Extrajudicial.,MS,Três Lagoas,02/2024
260,Processo de Usucapião Extrajudicial: Apartamento de 84m² passou de Vargas e Filhos (14.562.387/0001-84) para Machado (96.025.147/0001-05.   ,GO,Anápolis,06/2023
143,"Terreno Rural de 18643m², Recuperação de Crédito realizado entre Isaque Carvalho (731.805.296-95) e Lara Vasconcelos (402.176.593-06).",PR,Londrina,05/2023
130,Terreno Rural de 20081m² transferido de Lopes Farias - ME (95.204.137/0001-74) para Mendes (54.172.863/0001-75) via Recuperação de Crédito.,AC,Cruzeiro do Sul,04/2023
356,Processo de Usucapião Extrajudicial: Ter&reno Rural de 19112m² passou de Dr. Josué Pastor (297.863.014-04) para ra. Ana Cecília Costa (519.786.432-09).   ,MA,Imperatriz,11/2023
117,Apartamento (193m²) transferido de Léo Gonçalves (346.297.180-87) para Pedro Lopes (834.107.269-69) por meio de Recuperação de Crédito.,CE,Sobral,02/2024
295,Casa (200m²) transferido de Emanuelly Cunha (381.429.056-98) para Aparecida S.A. (86.725.493/0001-42) por meio de Recuperação de Crédito.,AC,Rio Branco,02/2023
202,Terreno Rural com 21988m² foi transferido de Almeida (08.653.412/0001-32) para João Vitor Albuquerque (014.576.893-75) através de Usucapião Extrajudicial.,AP,Santana,07/2023
314,"Apartamento de 178m², Usucapião Extrajudicial realizado entre da Mata (35.872.641/0001-10) e Mirella Macedo (962.345.807-00).",MG,Uberlândia,09/2024
324,"Apartamento de 222m², Compra e Venda realizado entr Porto S.A. (98.610.324/0001-46) e $da Mata (28.037.415/0001-59).   ",RO,Ariquemes,04/2023
182,Apartamento com 288m² foi transferido de Pereira (23.410.956/0001-67) para Dra. Fernanda Casa Grande (204.651.873-07) através de Usucapião Extrajudicial.,CE,Sobral,06/2024
268,"Terr#eno Rural de 2412m², Usucapião Extrajudicial realizado entre Sales S.A. (12.806.937/0001-38) e Camargo Albuquerque e Filhos (42.059.168/0001-12).",AC,Cruzeiro do Sul,11/2024
190,Apartamento (139m²) transferido de Daniela Guerra (590.274.863-10) para Theodoro Sales (652.438.791-00) por meio de Compra e Venda.,RN,Parnamirim,01/2025
104,"Casa de 177m², Usucapião Extrajudicial realizado entre Pinto (23.049.6710001-42) e Viana (36.014.798/0001-78).",AM,Manaus,03/2024
242,Apartamento (298m²) transferido de Gael Marques (674.192.530-99) para Yago Souza (267.145.903-34) por meio de Compra e Venda.,AC,Sena Madureira,12/2023
175,"Apartamento de 223m², Compra e Venda realizado entre Ana Vitória da Conceição (059.768.231-30) e Dr. Vitor Hugo Duarte (340.682.517-62).",PE,Recife,12/2023
317,Casa com 275m² foi transferido de Costa Silveira - ME (29.473.658/0001-00) para da Rocha (24.903.678/0001-42) através de Usucapião Extrajudicial.,MG,Juiz de Fora,11/2024
338,Casa de 270m² transferido de Marcelo Teixeira (139.682.457-09) para Teixeira (34.596.280/0001-64) via Compra e Venda.,RR,Caracaraí,10/2024
353,Apartamento com 143m² foi transferido de Lima Fonseca Ltda. (65.839.471/0001-33) para Sampaio - EI (76.230.195/0001-28) através de Recuperação de Crédito.,SP,Campinas,11/2023
231,Casa (77m²) transferido de Srta. Manuela Fernandes (297.063.415-52) para Vargas Nunes S/A (09.176.854/0001-06) por meio de Compra e Venda.,PR,Maringá,01/2024
10,Processo de Compra e Venda: Casa de 63m² passou de da Luz (13.496.527/0001-09) para Murilo Sousa (359.628.047-83).,AM,Manaus,07/2024
306,Terreno Rural (44413m²) transferido de Isaac da Luz (693.812.540-60) para Pinto (15.780.342/0001-49) por meio de Usucapião Extrajudicial.,RJ,Niterói,08/2023
12,Processo de Compra e Venda: Casa de 177m² passou de Samuel Martins (145.268.930-05) para Maya Borges (460.859.127-49).,AM,Itacoatiara,03/2024
143,Processo de Usucapião Extrajudicial: Terreno Rural de 46541m² passou de Srta. Jade Vargas (169.405.372-52) para Lopes Ltda. (01.849.235/0001-15).,PR,Londrina,08/2023
109,Casa (297m²) transferido de Martins Pacheco S.A. (87.654.391/0001-46) para Ribeiro (95.084.723/0001-22) por meio de Compra e Venda.,RS,Caxias do Sul,04/2024
183,Casa de 82m² transferido de da Mota (85.037.296/0001-78) para Fernanda Cardoso (579.310.846-75) via Recuperação de Crédito.,AC,Rio Branco,10/2024
330,Terreno Rural de 1578m² transferido de Fogaça (14.398.560/0001-50) para da Luz S/A (68.045.913/0001-68) via Usucapião Extrajudicial.,RN,Natal,09/2024
85,"Apartamento de 90m², Compra e Venda realizado entre Freitas (68.910.743/0001-32) e Yuri Cassiano (628.395.170-86).",TO,Araguaína,12/2023
